Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Churn,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,RegYear,RegMonth,RegDay,RegWeekday,MonetaryPerDay,AvgBasketValue
191,8,9181.210389018328,178.10309872419552,465.8768597164082,214.59638721471947,2201.1132590475318,65476,483.2307596038575,-2398,6055,377,306,4,14,1,0.0890097348960088,314.4931067806521,808,913,55.89442231779591,3,3,26,29,0.2081099964205074,2204,325,61.15473401250994,35.61444534296362,8.492337487807877,2.549172784132238,1,Potentiels,25-34,Low,Perdu,Automne,Nuit,Europe_N,Jeune,Faible,Inconnu,Inconnu,Explorateur,F,Suspended,Italy,2010,10,18,0,47.818804109470456,1147.651298627291
251,1,12419.382474921713,388.453497934685,198.50752061859583,4773.079079915036,3505.205342861618,59460,777.6780117152032,-6809,1506,580,663,2,3,4,0.511525640809493,343.89769088871805,449,497,18.799983536012466,3,86,7,46,0.3111936024689444,2835,168,16.192226378708046,53.95685572919916,2.734327227654507,3.4043842101386472,0,Dormants,35-44,VIP,Regulier,Ete,Nuit,Asie,Jeune,Critique,Semaine,Grand,Explorateur,F,Closed,Germany,2010,10,19,1,49.28326378937188,12419.382474921713
225,3,9281.738642648555,332.3784524798551,43.54638339788575,2573.1020713443886,3725.332737595508,47767,673.1742863550562,-5361,862,534,13,4,16,11,0.9185215304431212,189.24993585391775,413,440,47.30806486480037,4,27,36,47,0.7699922812187041,8987,203,21.46791792828368,,14.060145026842363,2.0896841090866687,0,Champions,55-64,Low,Nouveau,Hiver,Apres-midi,UK,Jeune,Eleve,Semaine,Petit,Specialise,Unknown,Suspended,UK,2010,10,20,2,41.06964001171927,3093.912880882852
293,24,11034.561661395835,96.67180609439664,308.5332580589006,-3383.2856376303807,687.1367772396097,18054,724.5302729716341,-3611,7558,692,145,1,4,1,0.9041136604795053,128.59274273635006,330,748,96.83917778805817,4,15,31,12,0.8667640022913439,2480,129,62.54132822627814,,8.420712466883673,3.883903847439852,0,Dormants,25-34,Low,Occasionnel,Printemps,Soir,UK,Nouveau,Faible,Weekend,Moyen,Specialise,F,Suspended,Italy,2010,10,21,3,37.53252265780896,459.77340255815983
305,23,1789.003850856121,91.18412099037177,56.91919673830071,-230.9989353203,3695.741994267732,65319,493.1064062165923,-4084,2641,292,56,2,21,1,0.1565292134157412,85.43108788138719,732,685,75.54563311087932,4,62,25,36,0.5192267441895277,9716,245,13.69476478307364,34.451010099283856,3.9790791096700246,3.3329334758997664,0,Potentiels,Inconnu,Medium,Hyperactif,Automne,Nuit,Europe_S,Etabli,Faible,Semaine,Moyen,Explorateur,M,Pending,France,2010,10,22,4,5.8464178132552975,77.78277612417918
97,8,11296.502274930244,53.70584660813167,172.61157140084603,2183.31175372004,4642.385197392249,92789,633.778328501885,-195,5095,8,722,1,15,10,0.3666377000964564,18.170065555910973,889,158,81.30509778403409,4,75,1,2,0.9932260672805492,4857,106,27.25290663790196,39.09598791293581,6.194877614162516,2.690440040111064,1,Champions,65+,Low,Regulier,Hiver,Apres-midi,Asie,Ancien,Faible,Weekend,Petit,Explorateur,F,Pending,Italy,2010,10,23,5,115.27043137683923,1412.0627843662805
337,47,-3397.703072306497,331.8498462521624,253.70596935890444,-2526.5968418091666,7227.377522388047,35397,805.7203876624809,-6634,6469,270,209,1,8,11,0.6191214000466962,98.00252781208582,991,172,4.249724383104773,3,52,11,31,0.0115721987552702,435,321,83.68930922606224,47.2487844780142,11.890956622030275,-0.095243105005891,1,Potentiels,45-54,Low,Occasionnel,Automne,Nuit,Autre,Nouveau,Moyen,Inconnu,Grand,Modere,M,Active,Germany,2010,10,24,6,-10.052375953569516,-72.29155472992547
285,37,12896.333121210551,383.36446779975927,437.1112623425879,1406.151835488874,6567.29484721608,3233,398.486291381466,-6981,7237,386,528,0,9,8,0.1593948847714021,238.79605968004105,147,494,47.31808680078183,1,84,21,34,0.2995926555852156,1707,122,33.38205909416222,76.41201477736729,1.585856971684759,4.01569466546941,0,Fideles,18-24,VIP,Occasionnel,Automne,Matin,Europe_C,Etabli,Faible,Semaine,Inconnu,Explorateur,Unknown,Closed,Spain,2010,10,25,0,45.09207385038654,348.5495438165014
334,3,5951.847523074724,136.197982020877,246.7732901700593,1666.0047904661924,7087.656552291543,80020,806.1729219667161,-1547,3732,92,343,1,17,7,0.9680221720457388,194.770179927862,259,970,65.01549223209798,4,16,16,18,0.6231617537445798,8261,318,49.31795547069663,74.7873719790714,3.6853699593641664,4.615433511918896,0,Potentiels,45-54,VIP,Occasionnel,Ete,Apres-midi,UK,Jeune,Moyen,Semaine,Grand,Explorateur,F,Active,Germany,2010,10,26,1,17.766709024103655,1983.9491743582414
346,33,11345.955399249871,15.36775571030184,351.1293830158321,-3373.002561914341,83.63681876857099,15068,592.4248259462738,-1195,6592,528,714,1,16,10,0.9147493287276603,344.5750665725385,292,311,83.1732356791794,1,39,6,13,0.4692899109374828,5726,182,94.1728931794382,23.6623316463402,9.872128363784888,-0.178209257144231,0,Fideles,55-64,VIP,Regulier,Ete,Midi,Europe_C,Etabli,Faible,Inconnu,Inconnu,Modere,Unknown,Active,UK,2010,10,27,2,32.69727780763652,343.81683028029914
307,28,4046.365690366003,45.674975400831535,496.4084194995352,650.8531245275626,2176.6739958053604,55727,166.73512334641546,-1329,1552,153,610,2,17,1,0.1669501790344691,144.64120080947072,811,403,5.878091704694375,2,12,42,47,0.1166029664288007,1905,103,23.487759794857684,26.311579022490083,4.047827303715582,1.9294467766005836,0,Dormants,45-54,Low,Occasionnel,Automne,Nuit,UK,Nouveau,Moyen,Inconnu,Inconnu,Modere,F,Suspended,UK,2010,10,28,3,13.137550942746763,144.5130603702144
248,47,7871.553903930499,484.0907172482901,65.74455994899081,2716.269109786077,6616.8428839985645,80610,25.65947306736003,-1317,6963,404,278,2,6,11,0.1211554612609854,253.260119949864,143,669,85.39144967854544,2,51,3,21,0.3677870854805636,7019,316,39.57297571844303,49.21707817183021,11.680026909783455,0.5533324518230269,0,Champions,55-64,Medium,Hyperactif,Printemps,Midi,UK,Jeune,Critique,Weekend,Grand,Modere,M,Suspended,Italy,2010,10,29,4,31.612666280845374,167.47987029639359
165,8,5528.053218722263,151.24516485132304,137.36576275975975,-11.043354640581128,4839.893681797472,60453,363.3908467987529,-3921,5737,148,208,3,3,2,0.0854084828082653,178.6028028284193,993,770,55.29169273744926,4,57,36,16,0.025447143295039,3960,302,61.03931977881102,,1.0872557948377732,3.5271398445533872,0,Champions,Inconnu,High,Nouveau,Automne,Apres-midi,Europe_S,Nouveau,Critique,Semaine,Moyen,Modere,F,Suspended,Germany,2010,10,30,5,33.30152541398954,691.0066523402829
334,34,9631.790435106635,385.7654581798761,197.2880377988232,-4878.968832238926,53.13475668345946,94135,547.1496319680435,-3486,3237,266,640,0,4,4,0.9094436640366312,187.09031881233724,937,676,20.53408308702993,2,95,37,3,0.6427460460752794,6826,261,75.77855402089325,39.771595020967936,11.202978727273736,3.3297778160282,1,Dormants,25-34,VIP,Regulier,Printemps,Nuit,Europe_E,Ancien,Moyen,Inconnu,Moyen,Specialise,Unknown,Active,UK,2010,10,31,6,28.751613239124286,283.2879539737246
29,35,-3367.4003593882085,314.2084665828606,210.91408926941568,-4909.615309207078,8044.946424318224,15832,839.9805318512849,-3461,5608,421,334,1,22,1,0.1936238097954608,97.73762483050288,747,659,32.4082664285203,1,36,31,44,0.8927425429963552,6348,113,90.2636852845578,27.34827882770109,0.0936274376090597,-0.1546892765776077,0,Fideles,45-54,VIP,Occasionnel,Hiver,Midi,Europe_S,Jeune,Eleve,Semaine,Moyen,Modere,M,Closed,France,2010,11,1,0,-112.24667864627362,-96.2114388396631
246,32,-3792.958320188724,194.06012162818348,205.5105376327729,-1429.7065602998782,7728.095732903374,98464,128.35819446010595,-7316,1737,617,287,0,15,3,0.4162849285443547,166.0570335473299,627,903,28.91102562340452,1,78,10,39,0.8848741237834589,6157,406,91.631825769778,58.07054237330881,-0.7985181973200834,4.262163627569823,1,Champions,35-44,VIP,Perdu,Automne,Soir,UK,Etabli,Eleve,Inconnu,Inconnu,Specialise,F,Active,France,2010,11,2,1,-15.356106559468518,-118.52994750589762
105,24,-57.93531979707132,106.81519478679978,453.8055012782775,4261.94068431782,5484.191629935626,76242,800.4061413358955,-4371,6853,471,251,4,2,8,0.448851365652003,171.83652390963815,365,666,53.555044394559104,2,75,0,18,0.6995444737655465,2714,474,77.88736736288968,77.8182121995672,13.371576301314594,0.0858383838680136,0,Potentiels,65+,Medium,Nouveau,Printemps,Soir,Asie,Nouveau,Moyen,Semaine,Moyen,Modere,Unknown,Active,Spain,2010,11,3,2,-0.546559620727088,-2.413971658211305
50,14,-1809.1063977362328,65.08627698890618,357.01632223342824,-2713.232203963912,664.6332577627212,3682,863.1460370211597,-5113,1450,546,264,1,17,8,0.5990110442135675,257.9245204383609,90,463,6.11688231120205,4,60,24,36,0.4657701954979275,6195,437,23.604752822737733,80.79422752854603,8.301427470916778,3.783554153888645,1,Fideles,35-44,High,Regulier,Hiver,Matin,Europe_E,Inconnu,Critique,Inconnu,Inconnu,Modere,Unknown,Active,Italy,2010,11,4,3,-35.47267446541633,-129.22188555258805
80,32,12435.671331844034,309.43141917923896,303.9526070453519,1343.636888716872,7665.150495325846,82298,151.53679951383296,-1621,7865,630,270,0,22,8,0.0717353437474249,343.3335997029316,720,367,16.69507969149243,1,78,41,1,0.5120316186914897,6513,70,3.4561236742140142,41.64019134730563,4.629230353388984,1.7418821577680292,0,Champions,65+,High,Perdu,Hiver,Apres-midi,Asie,Etabli,Moyen,Semaine,Moyen,Modere,F,Pending,UK,2010,11,5,4,153.52680656597573,388.61472912012607
132,46,-615.7202528391135,388.44372141570506,154.68635893139106,-2779.2412930667942,5837.13587731364,13383,851.7427249849148,-6538,5954,525,699,3,20,6,0.2267586174005159,120.20226628111406,164,550,81.45661129420246,1,33,23,14,0.1369188239956629,6868,160,38.993619105206754,55.737796138220574,2.7215141914216066,0.9696337613489074,1,Potentiels,45-54,VIP,Perdu,Ete,Midi,Asie,Etabli,Eleve,Weekend,Grand,Explorateur,Unknown,Pending,Spain,2010,11,6,5,-4.629475585256492,-13.385222887806815
284,43,14517.305116382628,323.7326055028597,411.8951921106474,-1783.3001034045135,7819.599771579592,48160,991.4621142749492,-3914,265,502,418,3,13,6,0.931490386918926,15.403171032173931,481,643,14.127795083934297,3,69,42,1,0.341017093119203,3728,240,15.01333624779451,71.94486217201712,8.870172532173058,-0.0505644239547189,0,Potentiels,Inconnu,Low,Occasionnel,Hiver,Matin,Asie,Jeune,Moyen,Semaine,Petit,Specialise,M,Closed,France,2010,11,7,6,50.937912689061854,337.61174689261924
387,16,1737.9158354221372,267.49955595833336,477.5302557424945,3480.420896014839,7517.469923958404,83332,727.1119922171893,-5739,2660,13,725,1,14,5,0.9084101072685696,181.1477208077335,84,870,24.10623067635457,4,16,16,10,0.1877280754982736,3547,11,71.3283770963915,25.40011058617219,7.144034936587811,0.0056855368797763,0,Champions,45-54,VIP,Regulier,Ete,Apres-midi,Europe_E,Etabli,Critique,Weekend,Inconnu,Modere,F,Pending,Spain,2010,11,8,0,4.479164524283859,108.61973971388358
137,4,-1357.6416862260144,25.76585559865995,410.59914127511325,2288.6144226994684,8030.020719578371,13666,784.984912143163,-3820,7510,651,210,4,16,9,0.7812906474056922,198.72838623444653,77,255,45.88368995481157,3,19,7,44,0.8212002033499546,2304,138,66.45192809574596,,14.865564408479765,2.9713433282054016,0,Dormants,65+,VIP,Occasionnel,Hiver,Soir,Asie,Nouveau,Eleve,Weekend,Grand,Explorateur,M,Active,Spain,2010,11,9,1,-9.837983233521843,-339.4104215565036
183,37,10793.970142849585,484.40194490922,0.7825525957364521,-4046.0072268678937,5180.080664046248,48817,994.4208522913144,-5159,6976,363,364,3,0,4,0.0194012456182154,61.48080116314907,673,208,52.194967923219714,2,72,44,22,0.9147539013379598,3682,495,5.353192520524029,43.7571506886793,14.731455786459932,2.302582327682723,1,Dormants,Inconnu,Low,Hyperactif,Hiver,Midi,Europe_E,Inconnu,Eleve,Weekend,Inconnu,Specialise,Unknown,Pending,UK,2010,11,10,2,58.662881211139045,291.7289227797185
329,21,8174.155510017523,400.3635248690144,318.2006850917035,-712.9797901356642,1403.24518193515,81198,605.8757692754194,-6233,7894,118,75,3,20,10,0.3270067684961021,277.56958129076435,517,450,76.5974374818017,2,58,26,9,0.536923261420117,7853,167,83.82278413396416,30.98720809765034,9.160393058265754,-0.2674874700926037,0,Champions,18-24,Low,Perdu,Printemps,Nuit,Europe_C,Ancien,Faible,Semaine,Inconnu,Specialise,Unknown,Pending,UK,2010,11,11,3,24.770168212174312,389.2455004770249
272,14,4963.91432906278,149.94690816697755,25.56769072105036,-4708.302363547356,6711.574733796887,24642,308.57849563423315,-3820,7446,237,659,4,16,7,0.6279587353429078,359.49912458114443,485,95,45.28591023995259,3,68,17,2,0.7277640405129441,3222,247,25.625583362827044,,6.085928097694248,-0.3238128373700488,0,Potentiels,Inconnu,VIP,Hyperactif,Printemps,Soir,Autre,Inconnu,Faible,Semaine,Grand,Explorateur,Unknown,Active,UK,2010,11,12,4,18.182836370193332,354.56530921877
339,31,6107.2710187526245,490.0853130326311,128.80361016686092,-191.09853396991,6204.737850519706,31830,837.6933032419796,-1960,2722,545,320,0,22,1,0.2751902117734757,345.2077717080882,590,860,79.19659748251834,4,86,26,4,0.1214647709071274,4375,354,43.79048047361318,22.78549807878976,6.858255506154594,-0.5661365513632513,0,Dormants,45-54,Medium,Occasionnel,Ete,Nuit,UK,Nouveau,Eleve,Weekend,Moyen,Specialise,M,Closed,Italy,2010,11,13,5,17.96256181986066,197.00874254040724
68,48,9384.035565445276,302.93138686997946,29.76235017388584,1624.3401170106808,7422.531871990872,93067,614.8712917341196,-4440,1463,168,724,3,10,9,0.9095866950537772,71.94370417063305,603,839,62.21628439750029,1,32,21,2,0.6085346432772384,1083,31,67.1254398101185,61.81065036112626,9.919665059789793,3.4626040842412644,0,Dormants,18-24,Medium,Nouveau,Automne,Nuit,Europe_N,Jeune,Eleve,Inconnu,Inconnu,Explorateur,Unknown,Pending,Spain,2010,11,14,6,136.00051544123588,195.50074094677657
33,18,-430.90517337402525,293.299215812587,301.89772647469385,-3814.973764018485,1698.810060507353,234,581.6142282972356,-5888,4253,521,432,2,16,7,0.6338894618324419,319.50758256377765,599,478,12.196874202958425,2,77,15,37,0.702791021377846,8638,12,43.51245989837308,33.922788131152544,0.6251927077661019,3.2712925113757354,1,Dormants,18-24,Low,Perdu,Printemps,Midi,Asie,Nouveau,Moyen,Semaine,Petit,Modere,F,Active,Spain,2010,11,15,0,-12.673681569824272,-23.93917629855696
261,7,14926.678321134836,375.2962238176184,343.2949567463034,-2111.1506109083434,1949.7519990028925,47616,254.38191995852424,-2235,1446,633,108,5,13,10,0.0719067173164456,257.14017729026494,782,683,16.47681240089102,4,16,1,12,0.4527681295114008,1593,243,44.6874924771944,,4.253633180971491,-0.6494140548725491,0,Fideles,65+,VIP,Nouveau,Hiver,Midi,Europe_S,Etabli,Critique,Semaine,Petit,Explorateur,F,Active,Italy,2010,11,16,1,56.972054660819985,2132.3826173049765
52,10,14495.863242935662,406.8260451046181,57.24381903295256,-1021.6337449784304,8904.095172193285,-779,756.5779353133038,-3242,2299,656,640,5,19,9,0.909005588835703,165.65399578952272,104,762,44.26633881952731,4,56,4,41,0.2432730844706986,5609,108,7.497171538238297,25.628121789212152,0.2043558560576617,2.3616204535818377,0,Dormants,18-24,Medium,Regulier,Ete,Nuit,Europe_C,Jeune,Eleve,Semaine,Grand,Specialise,Unknown,Active,France,2010,11,17,2,273.5068536402955,1449.5863242935661
204,7,8006.513726938738,329.9569106290938,191.91944152248973,4195.310246560497,7499.777984520708,1410,82.58560858423616,-7374,2926,515,521,3,18,7,0.9577666581762224,197.32301292852608,452,190,40.29204991581492,2,82,17,18,0.8773745205413914,5527,336,40.74291137674037,72.47352417506318,0.1737721522707129,-0.4919430685438606,1,Champions,18-24,VIP,Perdu,Ete,Matin,Europe_S,Ancien,Critique,Semaine,Petit,Specialise,F,Suspended,Germany,2010,11,18,3,39.05616452165238,1143.7876752769625
125,33,-1009.1509814170972,68.40739445126901,228.11825447777105,4932.550154229641,9082.284887003229,70055,924.3627837238664,-3841,1633,396,46,0,20,2,0.0777124183917254,310.1040638685972,487,711,74.61088269409217,2,96,2,39,0.7429087199537224,5180,422,76.71994142877837,,2.13342787030774,4.42247462365365,0,Champions,25-34,VIP,Hyperactif,Ete,Nuit,Europe_N,Ancien,Eleve,Weekend,Grand,Modere,M,Active,France,2010,11,19,4,-8.009134773151565,-30.58033277021507
234,23,8604.564848625827,172.4424154672767,184.5265108804583,-4550.887010043842,7587.153211639207,51413,326.49763730971426,-4586,6674,105,378,0,6,6,0.5323602348613149,175.2492529680062,339,484,58.49297683993783,4,0,26,49,0.899857281849195,6473,323,91.60245738147316,54.045253300543216,6.76405207349163,4.442704515080795,1,Fideles,Inconnu,VIP,Nouveau,Hiver,Nuit,Europe_E,Nouveau,Critique,Inconnu,Grand,Explorateur,M,Pending,Italy,2010,11,20,5,36.61516956862054,374.11151515764465
42,21,-3556.0318204164832,464.4014019613946,60.51250024259652,2610.0792349539206,5971.553059903019,-8949,128.64687813720047,-918,2375,84,95,1,12,10,0.3033642822141704,136.2206897233713,687,733,39.42517501922268,1,12,16,34,0.8184026474978234,2776,194,41.9362165692738,53.87425903497584,11.55638913860463,3.1893979388787805,0,Fideles,35-44,Medium,Regulier,Printemps,Midi,Europe_N,Etabli,Faible,Inconnu,Inconnu,Modere,Unknown,Pending,Spain,2010,11,21,6,-82.6984144282903,-169.3348485912611
239,19,-4386.949955883879,116.18472786270672,209.4738950937377,-1282.759335976568,6541.327370278736,65301,442.9241665693164,-2986,7105,213,102,2,17,11,0.3928390764814023,180.03533495448482,566,536,17.905268061588178,3,26,15,23,0.9903744295788626,1591,308,42.93499686102881,,6.767934258653961,4.5571335286367,0,Champions,18-24,High,Perdu,Automne,Apres-midi,Europe_S,Ancien,Eleve,Inconnu,Grand,Explorateur,F,Active,Spain,2010,11,22,0,-18.27895814951616,-230.89210294125678
370,48,153.65777022427392,189.2226767995691,375.58902390420906,-1075.4181377051996,8891.279239400099,66918,43.42743934727663,-6625,4991,120,145,0,22,4,0.1796512179553419,211.3823784727929,900,756,23.456873130224015,2,69,5,23,0.1921727332144489,6005,133,70.56008352604155,,4.367625768973916,3.868718182482144,0,Fideles,35-44,VIP,Regulier,Ete,Soir,Europe_N,Inconnu,Moyen,Inconnu,Grand,Explorateur,F,Suspended,UK,2010,11,23,1,0.41417188739696476,3.20120354633904
110,19,4252.459134786326,218.87805705737705,35.50383226662773,2542.649733470227,5788.067545119406,68116,684.9415680707014,-6819,6241,131,26,4,13,3,0.5780721020124125,69.01334362909732,478,423,57.97460082843684,3,58,6,16,0.086747767803974,7231,395,94.33442810942238,64.9433631553992,0.3176478453881302,3.9712314555622967,0,Dormants,18-24,Medium,Hyperactif,Hiver,Midi,UK,Jeune,Critique,Weekend,Moyen,Explorateur,Unknown,Suspended,UK,2010,11,24,2,38.310442655732665,223.81363867296454
248,36,12365.45010816761,222.50546989875383,40.090007040951726,4184.264321454086,6323.913243283874,46563,902.8028049349108,-2292,513,196,529,2,0,2,0.9579793532488906,328.8313215474516,723,836,42.92044168507945,4,5,49,39,0.3370027913372585,2232,281,27.43903308369666,,7.804728370930073,2.418247103419599,0,Potentiels,35-44,High,Perdu,Printemps,Matin,Europe_N,Inconnu,Eleve,Semaine,Inconnu,Modere,M,Suspended,Spain,2010,11,25,3,49.66044220147634,343.484725226878
150,29,9543.38139532616,308.40509333479014,177.38564591799212,4509.285945025484,1564.767160036006,87859,837.4257441313703,-7510,216,18,678,5,6,6,0.503072600271609,246.07823632280903,607,640,51.97782337720653,3,96,13,9,0.1290041750232589,5119,291,44.57427644725575,24.54404878756506,3.340297383730828,0.8363551892970553,0,Potentiels,45-54,Low,Regulier,Printemps,Soir,Asie,Ancien,Faible,Semaine,Petit,Modere,Unknown,Pending,Spain,2010,11,26,4,63.201201293550724,329.0821170802124
182,18,9854.13042399962,471.8225396836303,470.8628558094625,771.2258603832079,4739.212201161027,34757,128.24210397443318,-4271,7300,641,81,2,7,8,0.0829145813944811,231.14315482818344,223,605,17.897066094921133,1,93,37,1,0.5231301129062244,6455,163,79.80135111167782,62.73913736857971,8.838946846674359,0.3067946906985295,0,Potentiels,45-54,Medium,Occasionnel,Automne,Midi,UK,Ancien,Faible,Weekend,Moyen,Specialise,F,Suspended,UK,2010,11,27,5,53.847707234970606,547.4516902222011
